"source_code_set","source_category","source_domain","source_code","source_concept_id","source_vocabulary_id","source_description","source_description_synonym","relationship_id","predicate_id","confidence","target_concept_id","target_concept_name","target_vocabulary_id","target_domain_id","author_label","reviewer_label","reviewer_comments","mapping_justification","mapping_tool","mapping_tool_version"
"HPO","HPO","Condition","HP_0003994","37423431","HPO","Dislocated wrist","Dislocations of the wrists","Maps to","skos:exactMatch","1","4054058","Traumatic dislocation of joint of wrist","SNOMED","Condition","Polina Talapova","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0003987","37423424","HPO","Fractured ulna","","Maps to","skos:exactMatch","1","4182555","Fracture of ulna","SNOMED","Condition","Polina Talapova","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0003985","37423422","HPO","Exostoses of the ulna","","Maps to","skos:exactMatch","1","1246672","Exostosis of ulna","SNOMED","Condition","Polina Talapova","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0003982","37423420","HPO","Aplasia of the ulna","Absent ossification/absent ulna | Absent ulna","Maps to","skos:exactMatch","1","1448681","Aplasia of ulna","SNOMED","Condition","Polina Talapova","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0003978","37423416","HPO","Fractured radius","","Maps to","skos:exactMatch","1","4131595","Fracture of radius","SNOMED","Condition","Polina Talapova","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0003977","37423415","HPO","Deformed radius","","Maps to","skos:exactMatch","1","4150344","Deformity of radius","SNOMED","Condition","Polina Talapova","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0003974","37423413","HPO","Absent radius","absence of radius and ulna | Absent ossification/absence of radius | Aplasia of the radius | Missing outer large bone of forearm | Radial aplasia","Maps to","skos:exactMatch","1","4224489","Congenital absence of radius","SNOMED","Condition","Polina Talapova","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0003961","37423403","HPO","Fractured forearm bones","Broken forearm | Fractured forearm bones | Fracture of the forearm","Maps to","skos:exactMatch","1","4278672","Fracture of forearm","SNOMED","Condition","Polina Talapova","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0003953","37423395","HPO","Absent forearm bone","Aplasia of the forearm bones","Maps to","skos:exactMatch","1","1448661","Aplasia of bone of radius and/or ulna","SNOMED","Condition","Polina Talapova","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0003942","37423384","HPO","Synovial chondromatosis of the elbow","","Maps to","skos:exactMatch","1","36684469","Synovial chondromatosis of elbow","SNOMED","Condition","Polina Talapova","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0003940","37423382","HPO","Osteoarthritis of the elbow","","Maps to","skos:exactMatch","1","4083695","Osteoarthritis of elbow","SNOMED","Condition","Polina Talapova","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0003939","37423381","HPO","Humeroulnar synostosis","Humeral ulnar synostosis","Maps to","skos:exactMatch","1","4003813","Humeroulnar synostosis","SNOMED","Condition","Alexander Davydov","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0003874","37423319","HPO","Humerus varus","","Maps to","skos:exactMatch","1","4006285","Congenital humeral varus","SNOMED","Condition","Polina Talapova","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0003872","37423318","HPO","Humeral exostoses","","Maps to","skos:exactMatch","1","1246671","Exostosis of humerus","SNOMED","Condition","Polina Talapova","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0003871","37423317","HPO","Deformed humerus","Deformed long bone in upper arm","Maps to","skos:exactMatch","1","4150343","Deformity of humerus","SNOMED","Condition","Polina Talapova","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0003865","37423311","HPO","Bowed humerus","Bowed long bone in upper arm | Bowing of the humerus | Humeral bowing","Maps to","skos:exactMatch","1","4243896","Congenital bent humerus","SNOMED","Condition","Polina Talapova","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0003863","37423309","HPO","Angulated humerus","Angulated long bone in upper arm","Maps to","skos:exactMatch","1","4243896","Congenital bent humerus","SNOMED","Condition","Polina Talapova","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0003862","37423308","HPO","Absent humerus","Absent long bone in upper arm | Aplasia of the humerus | Aplastic humerus","Maps to","skos:exactMatch","1","4172769","Congenital absence of humerus","SNOMED","Condition","Polina Talapova","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0003835","37423285","HPO","Shoulder subluxation","Partial shoulder dislocation","Maps to","skos:exactMatch","1","4134181","Subluxation of shoulder joint","SNOMED","Condition","Polina Talapova","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0003834","37423284","HPO","Shoulder dislocation","","Maps to","skos:exactMatch","1","4213373","Dislocation of shoulder joint","SNOMED","Condition","Alexander Davydov","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0003826","37423278","HPO","Stillbirth","Late fetal death | Late foetal death | Stillborn","Maps to","skos:exactMatch","1","443213","Stillbirth","SNOMED","Condition","Alexander Davydov","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Observation","HP_0003819","37423277","HPO","Death in childhood","","Maps to","skos:exactMatch","1","4344630","Infant death","SNOMED","Observation","Polina Talapova","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Observation","HP_0003811","37423275","HPO","Neonatal death","Neonatal lethal","Maps to","skos:exactMatch","1","4079843","Neonatal death","SNOMED","Observation","Alexander Davydov","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Observation","HP_0003805","37423271","HPO","Rimmed vacuoles","Rimmed vacuoles on biopsy","Maps to","skos:exactMatch","1","4222143","Rimmed vacuoles","SNOMED","Observation","Tiffany J. Callahan","Polina Talapova","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0003789","37423262","HPO","Minicore myopathy","","Maps to","skos:exactMatch","1","4204824","Multi-core congenital myopathy","SNOMED","Condition","Polina Talapova","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0003781","37423257","HPO","Excessive salivation","Excessive production of saliva | Hypersalivation | Mouth watering | Oversalivation | Ptyalism | Watery mouth","Maps to","skos:exactMatch","1","4207204","Excessive salivation","SNOMED","Condition","Alexander Davydov","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0003777","37423254","HPO","Pili torti","Flattened and twisted hair","Maps to","skos:exactMatch","1","4065905","Pili torti","SNOMED","Condition","Alexander Davydov","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0003774","37423253","HPO","Stage 5 chronic kidney disease","Chronic renal failure | End stage renal disease | End-stage renal disease | End stage renal failure | End-stage renal failure","Maps to","skos:exactMatch","1","443611","Chronic kidney disease stage 5","SNOMED","Condition","Polina Talapova","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0003771","37423252","HPO","Pulp calcification","Pulp calcifications | Pulp denticles | Pulpoliths | Pulp stones","Maps to","skos:exactMatch","1","4239161","Pulp stones","SNOMED","Condition","Polina Talapova","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0003768","37423251","HPO","Periodic paralysis","Episodic paralysis","Maps to","skos:exactMatch","1","4061074","Periodic paralysis","SNOMED","Condition","Alexander Davydov","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0003765","37423250","HPO","Psoriasiform dermatitis","Psoriasis","Maps to","skos:exactMatch","1","4179347","Psoriasiform dermatitis","SNOMED","Condition","Polina Talapova","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0003762","37423249","HPO","Uterus didelphys","Didelphic uteri | Didelphic uterus | Didelphyc uterus | Doubling of uterus | Duplex uterus | Duplicated uterus | Duplication of uterus | Uterine didelphis | Uterine didelphys | Uterus didelphis | Uterus didelphus | Uterus duplex","Maps to","skos:exactMatch","1","4049461","Congenital duplication of uterus","SNOMED","Condition","Polina Talapova","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0003761","37423248","HPO","Calcinosis","Calcium buildup in soft tissues of body","Maps to","skos:exactMatch","1","4280820","Calcinosis","SNOMED","Condition","Alexander Davydov","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0003758","37423245","HPO","Reduced subcutaneous adipose tissue","Decreased subcutaneous adipose tissue | Decreased subcutaneous fat | Reduced fat tissue below the skin | Reduced subcutaneous fat | Scanty adipose tissue","Maps to","skos:exactMatch","1","4086515","Loss of subcutaneous fat","SNOMED","Condition","Polina Talapova","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0003756","37423244","HPO","Skeletal myopathy","","Maps to","skos:exactMatch","1","72618","Disorder of skeletal muscle","SNOMED","Condition","Polina Talapova","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0003750","37423241","HPO","Increased muscle fatiguability","","Maps to","skos:exactMatch","1","4214612","Muscle fatigue","SNOMED","Condition","Polina Talapova","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0003749","37423240","HPO","Pelvic girdle muscle weakness","Hip girdle muscle weakness | Hip-girdle muscle weakness | Hip girdle weakness | Pelvic girdle weakness","Maps to","skos:exactMatch","1","4093680","Pelvic girdle weakness","SNOMED","Condition","Polina Talapova","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Meas Value","HP_0003745","37423239","HPO","Sporadic","Isolated cases | No previous family history","Maps to","skos:exactMatch","1","4192501","Sporadic","SNOMED","Meas Value","Tiffany J. Callahan","Polina Talapova","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0003740","37423236","HPO","Myotonia with warm-up phenomenon","","Maps to","skos:exactMatch","1","4306338","Myotonic warm-up phenomenon","SNOMED","Condition","Polina Talapova","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0003737","37423233","HPO","Mitochondrial myopathy","","Maps to","skos:exactMatch","1","4059379","Mitochondrial myopathy","SNOMED","Condition","Alexander Davydov","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0003731","37423230","HPO","Quadriceps muscle weakness","Quadriceps weakness","Maps to","skos:exactMatch","1","4102126","Quadriceps weakness","SNOMED","Condition","Polina Talapova","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0003715","37423220","HPO","Myofibrillar myopathy","Myofibrillar changes","Maps to","skos:exactMatch","1","44783212","Myofibrillar myopathy","SNOMED","Condition","Alexander Davydov","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0003712","37423218","HPO","Skeletal muscle hypertrophy","Hypertrophic muscles | Increased skeletal muscle cells | Muscle hypertrophy | Muscular hypertrophy","Maps to","skos:exactMatch","1","4093173","Muscle hypertrophy","SNOMED","Condition","Polina Talapova","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0003701","37423214","HPO","Proximal muscle weakness","Muscle weakness, proximal | Proximal limb muscle weakness | Proximal limb weakness | Weakness in muscles of upper arms and upper legs","Maps to","skos:exactMatch","1","4093678","Proximal muscle weakness","SNOMED","Condition","Alexander Davydov","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Observation","HP_0003698","37423212","HPO","Difficulty standing","Difficulty in standing | Standing instability","Maps to","skos:exactMatch","1","4093668","Difficulty standing","SNOMED","Observation","Alexander Davydov","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0003696","37423210","HPO","Absent epiphysis of the distal phalanx of the 5th finger","Absent end part of the outermost bone of the little finger | Absent end part of the outermost bone of the pinkie finger | Absent end part of the outermost bone of the pinky finger","Maps to","skos:exactMatch","1","1448513","Agenesis of epiphysis of distal phalanx of little finger","SNOMED","Condition","Polina Talapova","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0003691","37423207","HPO","Scapular winging","Scapula alata | Winged scapulae | Winged scapulas | Winged shoulder blade","Maps to","skos:exactMatch","1","4066038","Winged scapula","SNOMED","Condition","Polina Talapova","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0003690","37423206","HPO","Limb muscle weakness","Limb weakness","Maps to","skos:exactMatch","1","37017268","Muscle weakness of limb","SNOMED","Condition","Polina Talapova","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Meas Value","HP_0003680","37423201","HPO","Nonprogressive","Does not worsen | Non-progressive | Nonprogressive course | Nonprogressive disorder | Stationary","Maps to","skos:exactMatch","1","45765395","Non-progressive","SNOMED","Meas Value","Polina Talapova","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Meas Value","HP_0003676","37423197","HPO","Progressive","Worsens with time","Maps to","skos:exactMatch","1","4114504","Progressive","SNOMED","Meas Value","Polina Talapova","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
"HPO","HPO","Condition","HP_0003665","37423195","HPO","Amyotrophy of the musculature of the pelvis","","Maps to","skos:exactMatch","1","40480217","Atrophy of skeletal muscle of pelvis","SNOMED","Condition","Polina Talapova","Tetiana Nesmiian","","semapv:ManualMappingCuration","",""
